signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
5B7NKKwXdEPMKQLtc1vEvAgQHs6HdV78MPTDAc46VH8TaZyAgGF4axgHKPzCZjkW4bxCJZZurQYVm9bCJtqnoJQh,bid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,156139724,1666158298,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
65Afs6uxbAnL72stra38Pq2mPHWAGf9cRqhyXAcfscdTrBmJE3F16kNWBoqrQ5RHr4mnb19JYvjLcpcZEUP6Wwop,bid,magiceden_v2,A745eEHjq2SQRvtLHXTRcoBuwZ6n4aFkr8MMSkuMdj35,monkey_kingdom,monkey_kingdom,156139636,1666158250,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/rUuJMNzfqk87puIIU3W4NbIhDrS_4cpdIfjndDlZwDM
YZohzzmVaZqTxdtiRea7wjwLJ5r1K1CCufJZL3M6q2sotzadaT6oBNTYZ9UxhCsNMdpbmB6dmfYZP3kfa75f8Df,bid,magiceden_v2,EyrxGZswcgEKZyVHX6ePUhCuqhgVf7CCBh27xfiV96Jc,monkey_kingdom,monkey_kingdom,156139588,1666158227,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/KUxTnuyBE0HK4wNkeagnz4G17bixsxyewe-2CSotFGA
3R7f2NYPyNLw1sNRNY74db1bnYFm56s5PxnguQkMfTHAQGQCjN1BeY6K8YfSfChpnb373jDBnfLwxBi2nTd5zr3C,bid,magiceden_v2,DEBURe9qKjBXMCojCeEDZmGo7VBJFxpAxTRCVGSe2MGp,monkey_kingdom,monkey_kingdom,156139545,1666158206,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/_94jSM3nRl5hIehgEwXwgUCL9TtxMe_F6j87gQUNrBg
4JKJGtt1NP1o42akPF8fFwAFj6D69oup4XVZ7hxaX2SxFbRykxsFFX6vRHQXHti4odiy8nLygBtJPxkMGojDGKvg,bid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,156139485,1666158177,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
2YK2wnKLfwrpsyEKyEdrxvNnE5hUaAtJo9hzyU2LYc5MfwuuzmXR5q2MA4HBKXy6wUBhvzo3tu5gXpBkeR3xubc4,bid,magiceden_v2,FYYYrTFYuY4z21XXSRGJjMK7PJ6zVE4K66RYm1ydFSBd,monkey_kingdom,monkey_kingdom,156139387,1666158134,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/mk0pCl90IR8bdN7JRkQKUgLVUmG6qRwUJUwlovVFC84
6AcDMMuA1fGTspcuPkMmZb7Ep1z9JaZX1ozzx6nJYDshkxLhMGUiXj11wgF16zVmbYrTBVZwJZUvYF5JKQFy2kX,bid,magiceden_v2,2E2958wvTR8eL7JEf3HFFDHtedKRk3ckoEHhMuNK3j4A,monkey_kingdom,monkey_kingdom,156137819,1666157348,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/8AdWHG0DSOmpZNzH8N0lg9X5DF26ejGxR7FcZ9zdC3Q
5CiDv35UbFEkTfSrHpMBJaB6dkztpzYHiwJPywLQzYBiCUZNR2VLoybBUDEF81V6Ceb12QvBuJMEpwYpLaogvTAS,bid,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,156137679,1666157274,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
31zU2cUTi6PbhwqKcT2ZQ5BJLC5dLPqfXhkFhfmCPmyQCT5yeygSZgZriG8vjFvBCMgmN31SQ8BmXp96yUmvw8PC,bid,magiceden_v2,HSPhasYpqfL3gmNREBrP1oGsvF7KMejfP9ApfF1UEK1z,monkey_kingdom,monkey_kingdom,156137640,1666157254,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/q5-tASdEjPMsDcieeBQSfYqPi4xfGjQTgbdBk7wMkf0
3HEetr1fad1KgQsVbepTQEye6Mv2D4YXLh7tR6AwGLgWdjbeH9VbAqLCF8e7pUjcooCDJ8uJPiCtapuXvFyQX8Ni,bid,magiceden_v2,HSPhasYpqfL3gmNREBrP1oGsvF7KMejfP9ApfF1UEK1z,monkey_kingdom,monkey_kingdom,156049333,1666116496,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,6,https://arweave.net/q5-tASdEjPMsDcieeBQSfYqPi4xfGjQTgbdBk7wMkf0
2bKqWdTbDn8ovCcmpUn2hu3v3X14WE3mx1uGgSDjMVpj4qV6ULZmUvENd925kKfVvaATV1hnopNDFmCobmJmup9T,list,magiceden_v2,HSPhasYpqfL3gmNREBrP1oGsvF7KMejfP9ApfF1UEK1z,monkey_kingdom,monkey_kingdom,156046191,1666115029,,,HPvUBLyiuX7ycL4rZkeNy8ZA9xAjXzj9cARHE9DmyKeP,,12,https://arweave.net/q5-tASdEjPMsDcieeBQSfYqPi4xfGjQTgbdBk7wMkf0
2aqjnrZgHqrwjNr4qSBTktrizXhpFdXqztUiJT1AfzUx4mhmHpj7uioEAGM5U9QUZkupqBsZ7RhiptKEH9VMbQpQ,bid,magiceden_v2,GuWKLPrDjSVvQWj7fk7XRegSV2j7VjGefy5jDRn8zujU,monkey_kingdom,monkey_kingdom,156019922,1666102480,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/a9UdEEeAYeNncK-pchQ1kVFVHFhr4n7CycrbaGr8AMc
4mN8FcVb2Y7exoCuZD4bUP13cjLi8eB5tQMHAGHJt85ymBZYveW4bW74TAC43CFdEuxAZzH5ZGQM7M2TmuRz4M6J,bid,magiceden_v2,3jCZdCXySpuncyn1fkXQPdN9fvdAsnPJFchYozLa8EZU,monkey_kingdom,monkey_kingdom,156019921,1666102479,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/NGv-ptKfV1XkhReJjO97efF57CMLbEELjPF7e621spQ
2uRAV3y7AQqMMyjhRYjxECVkCy7phtqBLFpoyQXwy6tjW5p8p1Dz43viMZzVVUL4n2zt7JC9zcXttwiHht89QFpt,bid,magiceden_v2,7Za6FSBGmUa5Ezj2QD46qE2fEnEubJq6pbmAdWy39Kvu,monkey_kingdom,monkey_kingdom,156019920,1666102479,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/wz8rd3toAMIvfGv9Eb59tTjIzh4lZd6PWZ93pSNu9b4
3MN4yHfKD9eFZmHgBEivK8iW9iWSb1VYtMhDRXoLqCZ2C1MoMdNaUuXitSt1FSP6qxcWtGH1fyU6rVy33xkmxhLd,bid,magiceden_v2,CKZPXNquDG1acTuRhzaukPkW5agutSAh6Mbnhqe9y9C2,monkey_kingdom,monkey_kingdom,156019684,1666102352,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/J7yLohQ1zXMeybWGSkGibRqyg4E5sWa8JI6QOLsJtpU
33UaZUGv5VFC7PZxoy4ErhLtgW5Teeqz7QCtcmkPhw9oTJtdGV8TAjfxJxq1yfEivCWCu3a56gMXGpjyJ1F3FauC,list,magiceden_v2,CKZPXNquDG1acTuRhzaukPkW5agutSAh6Mbnhqe9y9C2,monkey_kingdom,monkey_kingdom,155973924,1666081556,,,5BDw75eeycyTgmut6ijiFf2EVV2s3abfZ7PCR2EnhxkU,,15,https://arweave.net/J7yLohQ1zXMeybWGSkGibRqyg4E5sWa8JI6QOLsJtpU
5XDVtYVXk5WBnxAcPi73E3rSyByVse9Aa9shBAXLh2r3sh3zDhWwCbnRyKfCvqvgw53mz9r2eQmxcBysLkzKtAbW,list,magiceden_v2,BJKnb4FTKHN2phY7JrbpsDhLEnbr7PDyY6k6hz3MHivE,monkey_kingdom,monkey_kingdom,155973830,1666081512,,,68hkmCWmPEBssx53uCCAgsuc3Fw9HsViEDuUGMWrPU93,,35,https://arweave.net/_we51KZp5aHf0-kXsn2wstc-9Jvf-1D6XtZMFdDKE1U
21qrowX8N4oSHVYQkf9qERpNHw3YHAMPWmnGi9eHZjwkuvEw6XWc9cDhXQHZSyNtEHjpUFQ6X4KmRm6RC4Uo6rs5,delist,magiceden_v2,D8PiycdDNfihXt5jqvMJ3gc4fWncC3SYieouvYeq4Z6w,monkey_kingdom,monkey_kingdom,155925443,1666059275,,,3RNs9pwyhV9yBwTJVznxcWMerb3bTrKzHYwQ2FQdESyY,,0,https://arweave.net/nw3v5lk7-iJ0mYB0xBIZtgtBIO9OAdEvatkTdIfCOos
3GFWekyDQVQxgVnxSsH4WvJzBReoaxyujZViJv3f52B8rdyT5SJCePrnAGnWvqZtagcnvqqLQaHqF11sG4S5dY56,delist,magiceden_v2,EAGMzWG8jhTfCuYKDNzNVKbs5QejFRA1raAs9wHCDDDU,monkey_kingdom,monkey_kingdom,155925396,1666059254,,,3RNs9pwyhV9yBwTJVznxcWMerb3bTrKzHYwQ2FQdESyY,,0,https://arweave.net/NlO70LpNC50FcLal8UlZJAtu-RtzfIJYNBhr2vOBe74
3Xqzjc3ZE87GE8rFoY5CayYkZqE82ikpxFQEsNfmE2U5YHy2wGrGiq7zvJw11cyByqZNrPyhzhTgqPF87KjhLRww,delist,magiceden_v2,8C8XNitYmfqTLHArDvqyvpdxdFBNQCtun8c4w149goJz,monkey_kingdom,monkey_kingdom,155897228,1666046168,,,3RNs9pwyhV9yBwTJVznxcWMerb3bTrKzHYwQ2FQdESyY,,0,https://arweave.net/vahVNkmoV_hEw4jtsNq_GMGEE9xTz6tpu8caTKKp2ks
66RmZkDxyGohfj69s1j75XQUps9ihmbmUDzBws314AmT8FRVBKMBwghY2GcLh3kj4bW1ksFzQijaqLt3sDEwQHS4,list,magiceden_v2,8C8XNitYmfqTLHArDvqyvpdxdFBNQCtun8c4w149goJz,monkey_kingdom,monkey_kingdom,155896972,1666046047,,,3RNs9pwyhV9yBwTJVznxcWMerb3bTrKzHYwQ2FQdESyY,,49.99,https://arweave.net/vahVNkmoV_hEw4jtsNq_GMGEE9xTz6tpu8caTKKp2ks
3wECs1dUXFQWxJ2FAgNNnjKuFyFTsJhJR5fDZRewAzzV221rqb55zf9mSyUtNYeBXiDdDcNhrYiju8aEtDX5Um5s,list,magiceden_v2,EAGMzWG8jhTfCuYKDNzNVKbs5QejFRA1raAs9wHCDDDU,monkey_kingdom,monkey_kingdom,155896972,1666046047,,,3RNs9pwyhV9yBwTJVznxcWMerb3bTrKzHYwQ2FQdESyY,,49.99,https://arweave.net/NlO70LpNC50FcLal8UlZJAtu-RtzfIJYNBhr2vOBe74
5XnhM9L3x84Ln9PQYyyMW7h6UcDjvMFpQc79VPWjQLXcxcC63wTHkJSKVyCXhUdQNCcBvJbhAbS9uWovYQvumYmn,list,magiceden_v2,D8PiycdDNfihXt5jqvMJ3gc4fWncC3SYieouvYeq4Z6w,monkey_kingdom,monkey_kingdom,155896972,1666046047,,,3RNs9pwyhV9yBwTJVznxcWMerb3bTrKzHYwQ2FQdESyY,,49.99,https://arweave.net/nw3v5lk7-iJ0mYB0xBIZtgtBIO9OAdEvatkTdIfCOos
44L1DEJFVPj412mkqxVMYAWFo5KyM94dSF71XeHVtdvkwDVT54WSZcpfQ8vMPU5GCpzkj6MCsNhdck6eLtD3Sqiv,bid,magiceden_v2,DEBURe9qKjBXMCojCeEDZmGo7VBJFxpAxTRCVGSe2MGp,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/_94jSM3nRl5hIehgEwXwgUCL9TtxMe_F6j87gQUNrBg
4LAYtwjqgkybJo1ktcXRwoEvH1tteZNDgM3UymFhsnKJ1mgEhQbu9Pe8VMtaNin145qVTEtZxuifWEJkLCzy3HYJ,bid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
3SJzMZ3xayrRqdk76QSPg8easE3BbdaCr5Af3Wtf4YVKXnM9EiYfzrJczEVWo1kVD3sBoN7eKa78B3wcqDxSCuzX,bid,magiceden_v2,VtDLp5BcMNMd8VR8NYrHKhpYKsekcYFMVzen3Cc4MPR,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/VTzHmco1QhB0spY41L-QH9NNE0CRrPj97XsjFJKZ_Ww
5RxTvEH5KuX8iHzL1KHDMwcecaVh8yDWzFYL27rCR6jwRXRAqs2Cw1Zkt4e22JPs8RruLRvVrNsPZr3SrAFQw7bU,bid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
58nDQoSBW4Qn65ZGhJdEsfkk8jJ5X7cwyLiL54HdDFRZzbxi2vFbFYJYhstJHdWPRkJyWgwrzU2bPZENzcgcg3uN,bid,magiceden_v2,3Mef6gUoLVRi2HE2CZRjQ6gadzsSUezjZjFGB4gBM4oi,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/nOyxCrPXq6wiAk8I4-rULlXv5Ppw13zbxdK_T_yXRDU
3whuPoWqqW8C46J1Hg7mfGk9t3YSGC53hHeiHRU7uAz7aHfMCC5vC32mPYfmnn3d9D9EE4M9SuVzdmixJhTxKBCY,bid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
4itoeZuiaoPsfV4VdQmB9hJrLk8vZ2kvkvfkvXd63Mcfr3NcdbjhbcCg6yM6FvDRnLKvhmLiK6GYTNYsKx3bxwpS,bid,magiceden_v2,CJgui1xeQhtpXkGgpzHaFGPXSk1fEwhdmBUEmLQwXEUT,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/8E5F6b7xI5AoPIpDRItIUhVB3NfJJZ_CHBatohyqYMU
2SdENHJiZJoCy9a8dctcUm2hS48cbgdoh5qu21vHkEzEtz9XymwLwh3pTnQ34PPTwjHmNpjdb9Uekhpk9tvY6rM8,bid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
43d9JSn9pxCDU3xX4bp2Md6S2nrkwbCbzr3RtXXyKaiohdcY4BRqUkmfeRLaqUfjyX8KsowDbiP7pqBYWC2t8z9J,bid,magiceden_v2,FYYYrTFYuY4z21XXSRGJjMK7PJ6zVE4K66RYm1ydFSBd,monkey_kingdom,monkey_kingdom,155828884,1666013674,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7,https://arweave.net/mk0pCl90IR8bdN7JRkQKUgLVUmG6qRwUJUwlovVFC84
2w2mFAjpQQM19s9fkd46bcx2eJKF4tDZuoyKA2vN6hxVmW8P1jMfWpvHp2HVZGbLu4q2JfE9rcAQia6rnNvCFhas,bid,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,155827138,1666012838,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,6,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
3nadA3bGshU4ykhzab7rDkrR9A8DPC4myF2Pm6foFkz4HEQozLCT4x5SnP7nkJWfPdRg7dz9BjtcMwtuj1mKz7MW,cancelBid,magiceden_v2,6oSGvhCV9mLmQpgMggo6bbkjHXP7J7mRTcFVSdk43Qkb,monkey_kingdom,monkey_kingdom,155825977,1666012281,BR9D9vhRfhEUsM1VnWmhwGdQ18ZZrdtN6RWLCii7TA4M,,,,0,https://arweave.net/UmWXryT2rzoSYXquZamup4kSBo1tmVvNXeD5qGUoRU0
qr3u2caA5mitYanBrJ83d4osGLNKjWxARqNqFjQtmCVQJuwrFAmmfUQVfnHrcyXjcgSmGu2EZz5hCdoCzgHBZuA,cancelBid,magiceden_v2,77k2JdyUhQ4kyJLSSLfhMBk4TBue2E7gYekugZdvdK4k,monkey_kingdom,monkey_kingdom,155825977,1666012281,BR9D9vhRfhEUsM1VnWmhwGdQ18ZZrdtN6RWLCii7TA4M,,,,0,https://arweave.net/y-GRFrYsr0uUwfPkeeMdz3MK1jcUYkIF66QjayXGPps
2dqgzx1NXuNXisu2JzfRWrS4QQBPK5v94WJoKhhHPCk4fQpaLrmVKAR2FZj4imUHhpoohJAe5ARn6KM6za4FcLLJ,cancelBid,magiceden_v2,AGLUtHoowXR6to3Lu7BGTK8KWyq2t1Q1VCzPiTk1nZwo,monkey_kingdom,monkey_kingdom,155825970,1666012278,BR9D9vhRfhEUsM1VnWmhwGdQ18ZZrdtN6RWLCii7TA4M,,,,0,https://arweave.net/t_PrZSy6PflSc1qaMyZsAwzxlwQlykU20y1RKV9pos0
4hiN1TBcihqMapJoeMP14mCPC9MT3Dcq8fo2191enBWBq4igTg1SGxGkxbUNFa6xz26gU6htjsiSLB18CbAmD7TA,bid,magiceden_v2,HoDAMNbmgS9g2RyVskB9S1aLTh4G1fQFZVaioqZcHJHk,monkey_kingdom,monkey_kingdom,155776032,1665989269,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,6,https://arweave.net/lR1BHHsx8xmA4WZcd-Hs16XZUTm_KuTtV-RyqsNoQL8
62nG6gwzkSMvKak9Lud2WF7Jci3o2RXoKbpSLrAveNA7yQ6xCJGtixgzaSuxXZhtUxcAW9FNtdZ1yvkbWF7AbD4J,bid,magiceden_v2,B84MR5r9d8ApGG32KnVx1jYAssjGfaFYv4VtoKnRDP65,monkey_kingdom,monkey_kingdom,155776005,1665989255,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,6,https://arweave.net/CdqBTlH0cdrN5iQA_rDSBam6bqRS-lgs5Qfrug8c6Xc
ut6pfUbpUBMz92ussFHrTifezzcVgAoKkiAZNkti9Mcr2zhgm1jPPaJbGPwYsD8DZwp8aJWaubnSiUifGmHk1vC,bid,magiceden_v2,7w8f2D8YKbhRuhuxtmx3T4fJbQN6hm1MiizZfkpib9VB,monkey_kingdom,monkey_kingdom,155775976,1665989243,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,6,https://arweave.net/k_XrBtreG_v0WPnwsS0b84yyhOuAWDnvhgJdewMf8DU
5bDvjBrvWAhK42bn83fUEJDwiUXGvNM3y4mgDcC6th9jKawzTmeETZDXqDBuZNjnL1W75sQo7Cn2rYvKGzcDHaeg,bid,magiceden_v2,FYYYrTFYuY4z21XXSRGJjMK7PJ6zVE4K66RYm1ydFSBd,monkey_kingdom,monkey_kingdom,155772276,1665987484,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,6.5,https://arweave.net/mk0pCl90IR8bdN7JRkQKUgLVUmG6qRwUJUwlovVFC84
5bCB3zrAqMryekBextErAQSi6mmRgix5RRxhMJ1NMWKFnTkm25K4vH8HB1N6p3e73Zm6KzogZ2PJ4XtLS74Z1Aq9,cancelBid,magiceden_v2,3JZRLL6zhJMVg4ucQxgZGxtuwDfSTa6QKEhxMxq7nynQ,monkey_kingdom,monkey_kingdom,155673852,1665940132,8jHRBtiCjNRRGhXe4nyAyXyq88zniDQqWUJXqmxhrgq3,,,,0,https://arweave.net/lMEbFEcxV--ipw-nuBbUfOkWQQGwUfvmJtKho1vKUFY
oD466DmJRVgc9wyxheyFDiQcsyLRNZedUacsY7wdscaD6N4A9HrHQ27vKgNJf2kqvUjwekVvArbMBc4kwAfjoEJ,list,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,155615741,1665912804,,,5BDw75eeycyTgmut6ijiFf2EVV2s3abfZ7PCR2EnhxkU,,12,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
VUkeJBd6BSA6j13ZJy2ny9KT8FJ9KoWY1LSUs7GiMzQPmPSVKsJPFMi8gDvoLTeypAMiCVhmXE6rEW1d5SQQapN,list,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,155615650,1665912756,,,5BDw75eeycyTgmut6ijiFf2EVV2s3abfZ7PCR2EnhxkU,,13,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
o1WsyQde7HCdZZEkjSojZKZ4V1JZNr2J8og64utdtrKYZmtcwqGYVsuTg4RLQ9xbBLocJ95CiVSK6i9WCx6G4dj,list,magiceden_v2,FYYYrTFYuY4z21XXSRGJjMK7PJ6zVE4K66RYm1ydFSBd,monkey_kingdom,monkey_kingdom,155615512,1665912682,,,5BDw75eeycyTgmut6ijiFf2EVV2s3abfZ7PCR2EnhxkU,,13,https://arweave.net/mk0pCl90IR8bdN7JRkQKUgLVUmG6qRwUJUwlovVFC84
3q4o35HUNCEtudcWtTiRiakEUMRB22hQVvn7HU3DbwhLm1YNYL8Nx6ZP5ThfQbm6x58pND5LrxFixjBr2RveCbRZ,buyNow,magiceden_v2,5EtzLtKxPpPeWTexR97nTJKaCVBk59671GLJEpr5TXQ8,monkey_kingdom,monkey_kingdom,155117142,1665662719,BR9D9vhRfhEUsM1VnWmhwGdQ18ZZrdtN6RWLCii7TA4M,,5MfYH8h7Zp3V78Je5c7uzajvGtLuRZjEpsVssLYFBYa4,,13.5,https://arweave.net/eVyJ14GObOilijw3Whar7Al1gXWoYq6OT6i78ZrAMmA
3q4o35HUNCEtudcWtTiRiakEUMRB22hQVvn7HU3DbwhLm1YNYL8Nx6ZP5ThfQbm6x58pND5LrxFixjBr2RveCbRZ,bid,magiceden_v2,5EtzLtKxPpPeWTexR97nTJKaCVBk59671GLJEpr5TXQ8,monkey_kingdom,monkey_kingdom,155117142,1665662719,BR9D9vhRfhEUsM1VnWmhwGdQ18ZZrdtN6RWLCii7TA4M,,,,13.5,https://arweave.net/eVyJ14GObOilijw3Whar7Al1gXWoYq6OT6i78ZrAMmA
36eEbgZg8MNp4WR6dZb21Xm6CEbGGuuzgYTcvxwhA3du41QbwtMjARfTRhHToSCQwUwtntr5qeLgPf7aziu6Gd1J,cancelBid,magiceden_v2,FYYYrTFYuY4z21XXSRGJjMK7PJ6zVE4K66RYm1ydFSBd,monkey_kingdom,monkey_kingdom,155088070,1665648255,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,0,https://arweave.net/mk0pCl90IR8bdN7JRkQKUgLVUmG6qRwUJUwlovVFC84
5vf9FaowMwVUBFaQoFyyn251wKUekGfD9VjE6nngHKXMkTkYfHMLLwTES7abVF9PqKCP3GuNsZVV6bhkbzjTZwnV,cancelBid,magiceden_v2,VtDLp5BcMNMd8VR8NYrHKhpYKsekcYFMVzen3Cc4MPR,monkey_kingdom,monkey_kingdom,155088072,1665648255,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,0,https://arweave.net/VTzHmco1QhB0spY41L-QH9NNE0CRrPj97XsjFJKZ_Ww
269dyxLbuXZHtzzQh9HeUpMbj8X8AadSuFN26rQfVLuf89tSP69xPMk5VAPPBwDX9BCYzpMcEY7ubrxTpK86sVGk,cancelBid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,155088068,1665648255,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,0,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
5itFo7Z6tvNGipygP9v1esiMXZ5P18g2aU4fnzgsH1uU9u4x4fTdSBh3KQkznWEv47Ngj8H23ogyPSgPWz5hqD5t,cancelBid,magiceden_v2,GUdP5Gha6QDcMETWW64sqMenmGK1LEEznur1zfUgkWXX,monkey_kingdom,monkey_kingdom,155088072,1665648255,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,0,https://arweave.net/dFtJk29LN-T_kSimi1SIPoUFHYCqxyYLq1oEVMnEM0Y
5jUBHGNheLEU5GAhHEpwxB4FzJmq6ZVpeZA4gZhapEqZ7jioGQZWU1egZ2qxRSmVep4JAbhTxsMWc3cdX5hYXfTe,cancelBid,magiceden_v2,EyrxGZswcgEKZyVHX6ePUhCuqhgVf7CCBh27xfiV96Jc,monkey_kingdom,monkey_kingdom,155088068,1665648255,2ob74nM8rfRyMws6g2G5bCGSmbB3die4HWj6drWtrjTq,,,,0,https://arweave.net/KUxTnuyBE0HK4wNkeagnz4G17bixsxyewe-2CSotFGA
3FXAj3T54oLGNjnKKdRdsJv9AnmAYf1rhnF8HkYJkd9au8vjd9gJ75VHxMry36x329a5fzExnEV65ut8iUyUEbL1,list,magiceden_v2,WpaEeBRBtan4jj19dFY9skWP6khZXxpyTdkucR9oYw6,monkey_kingdom,monkey_kingdom,155080104,1665643906,,,CSiB5r5x3Wr1MMwJwGsXApmbNjGH98T7NdEV4MDMdyMu,,15,https://arweave.net/nm3cnbRON-V8sGXR2dwIQt3jqOY75Z84QH34zo0PJf0
